"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2024-05-11 ~ 2025-05-10"
"실거래구분 : 오피스텔(매매)"
"주소구분 : 지번주소"
"시도 : 서울특별시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","층","매수","매도","건축년도","도로명","해제사유발생일","거래유형","중개사소재지"
"156","서울특별시 노원구 공릉동","670-11","0670","0011","로우폴리스","27.6000","202504","25","11,800","7","개인","개인","2004","화랑로 449-7","-","중개거래","서울 노원구"
"157","서울특별시 성북구 석관동","176-11","0176","0011","세종캐슬","59.2000","202504","25","25,000","3","개인","개인","2016","화랑로40길 18-5","-","직거래","-"
"158","서울특별시 영등포구 문래동6가","1-1","0001","0001","문래동 현대홈시티1","52.8700","202504","25","45,500","14","개인","개인","2004","선유로11길 5","-","중개거래","서울 영등포구"
"159","서울특별시 용산구 원효로2가","25","0025","0000","에르모소 용산","35.1900","202504","25","75,000","9","개인","법인","2023","원효로 191","-","중개거래","서울 용산구"
"160","서울특별시 서초구 방배동","751-4","0751","0004","반포래디앙 시그니처","43.5200","202504","25","56,500","4","개인","개인","2020","방배중앙로 208","-","중개거래","서울 강남구"
"161","서울특별시 강남구 자곡동","655","0655","0000","강남 푸르지오시티 2차(PRUGIO CITYⅡ)","22.4440","202504","25","13,500","8","개인","개인","2014","자곡로 192","-","중개거래","서울 강남구"
"162","서울특별시 구로구 구로동","611-26","0611","0026","구로동복합건물OPUS1","31.2000","202504","25","15,600","10","개인","개인","2004","구로중앙로 207","-","중개거래","서울 구로구"
"163","서울특별시 구로구 구로동","650-4","0650","0004","SK 허브수 ","37.5300","202504","25","19,500","3","개인","개인","2005","구일로10길 27","-","중개거래","서울 구로구"
"164","서울특별시 마포구 상수동","93-45","0093","0045","로하스타워","31.5900","202504","25","23,500","10","개인","개인","2007","와우산로 48","-","중개거래","서울 마포구"
"165","서울특별시 강남구 대치동","890-59","0890","0059","선릉역 롯데골드로즈2","39.0000","202504","25","29,500","15","개인","개인","2004","선릉로86길 31","-","중개거래","서울 강남구"
"166","서울특별시 마포구 아현동","737","0737","0000","마포 에스케이 허브 블루","30.0580","202504","25","17,900","3","개인","개인","2006","마포대로 204","-","중개거래","서울 마포구"
"167","서울특별시 송파구 방이동","41-8","0041","0008","잠실 벨솔레 오피스텔","29.3250","202504","25","31,500","16","개인","개인","2020","올림픽로34길 5-13","-","중개거래","서울 송파구"
"168","서울특별시 강남구 역삼동","823-33","0823","0033","강남루덴스 오피스텔","27.6400","202504","25","49,000","10","개인","개인","2021","논현로85길 58","-","중개거래","서울 강남구"
"169","서울특별시 은평구 진관동","100-3","0100","0003","아이파크 포레스트 게이트","24.9100","202504","24","12,000","2","개인","개인","2013","통일로 1010","-","직거래","-"
"170","서울특별시 중구 황학동","2484","2484","0000","신당역올리브2","23.8200","202504","24","13,000","7","개인","개인","2004","퇴계로 457","-","중개거래","서울 중구"
"171","서울특별시 은평구 진관동","100-3","0100","0003","아이파크 포레스트 게이트","24.9100","202504","24","13,500","26","개인","개인","2013","통일로 1010","-","중개거래","서울 은평구"
"172","서울특별시 영등포구 대림동","709-3","0709","0003","타워 오피스텔","30.7200","202504","24","10,000","6","개인","개인","2004","도림로 160","-","직거래","-"
"173","서울특별시 강동구 길동","413-11","0413","0011","경지 Arium","25.1500","202504","24","26,500","6","개인","개인","2019","천호대로177길 40","-","중개거래","서울 강동구"
"174","서울특별시 동대문구 신설동","72-8","0072","0008","스테이 하이 오피스텔","25.2300","202504","24","23,000","5","법인","개인","2020","한빛로 20","-","직거래","-"
"175","서울특별시 송파구 문정동","652-3","0652","0003","르피에드 문정","50.8897","202504","24","80,000","8","개인","개인","2022","송파대로 141","-","중개거래","서울 송파구"
"176","서울특별시 서초구 서초동","1600-7","1600","0007","동양라디안루키","20.5000","202504","24","13,200","9","개인","개인","2004","서초중앙로 49","-","중개거래","서울 서초구"
"177","서울특별시 영등포구 영등포동4가","443","0443","0000","영등포 센트럴 푸르지오 시티","29.4600","202504","24","22,500","24","개인","개인","2013","문래로 180","-","중개거래","서울 영등포구"
"178","서울특별시 마포구 성산동","592-3","0592","0003","상암 도시엔 오피스텔","18.8300","202504","24","14,000","3","개인","개인","2017","월드컵로34길 10","-","중개거래","서울 마포구"
"179","서울특별시 강남구 도곡동","949-2","0949","0002","도곡푸르지오 102동","113.0800","202504","24","170,000","6","법인","개인","2006","강남대로 272","-","직거래","-"
"180","서울특별시 영등포구 양평동3가","17-1","0017","0001","양평동 우림보보카운티 오피스텔","25.4200","202504","24","12,000","9","개인","개인","2003","양산로7길 3","-","직거래","-"
"181","서울특별시 영등포구 도림동","819","0819","0000","대우미래사랑","35.0500","202504","24","16,800","10","개인","개인","2004","도영로 80","-","중개거래","서울 영등포구"
"182","서울특별시 서초구 서초동","1338-25","1338","0025","신명스카이뷰멤버스","28.1800","202504","24","17,000","5","개인","개인","2005","효령로77길 18","-","중개거래","서울 서초구"
"183","서울특별시 도봉구 창동","659-29","0659","0029","삼성쉐르빌퍼스티","35.0500","202504","24","16,000","5","개인","개인","2004","도봉로 476","-","중개거래","서울 도봉구"
"184","서울특별시 강남구 개포동","13-3","0013","0003","대청타워","32.4410","202504","24","23,000","10","개인","개인","1997","개포로 623","-","중개거래","서울 강남구"
"185","서울특별시 서초구 서초동","1601-2","1601","0002","그린빌오피스텔","37.5500","202504","24","22,900","11","개인","개인","1999","효령로55길 22","-","중개거래","서울 서초구"
"186","서울특별시 마포구 공덕동","461","0461","0000","마포 신영 지웰","30.0900","202504","23","29,500","12","개인","개인","2004","백범로 178","-","중개거래","서울 마포구"
"187","서울특별시 마포구 도화동","559","0559","0000","마포트라팰리스","80.3000","202504","23","101,000","17","개인","개인","2006","마포대로 53","-","중개거래","서울 마포구"
"188","서울특별시 서초구 서초동","1327-27","1327","0027","강남역 한화오벨리스크","33.5750","202504","23","26,300","10","법인","개인","2003","서초대로74길 27","-","중개거래","서울 서초구"
"189","서울특별시 영등포구 신길동","22-5","0022","0005","대우 디오빌 골든뷰 오피스텔","28.2900","202504","23","19,300","7","개인","개인","2004","영등포로57길 9","-","중개거래","서울 영등포구"
"190","서울특별시 마포구 도화동","555","0555","0000","마포 한화 오벨리스크","33.9300","202504","23","43,300","28","개인","개인","2004","마포대로 33","-","중개거래","서울 마포구"
"191","서울특별시 강동구 길동","386-8","0386","0008","(386-8)","33.2000","202504","23","11,300","8","개인","개인","1990","천중로40길 78","-","중개거래","서울 강동구"
"192","서울특별시 강남구 도곡동","467-24","0467","0024","우성캐릭터199","45.9300","202504","23","44,000","20","개인","개인","1998","언주로 118","-","중개거래","서울 강남구"
"193","서울특별시 광진구 구의동","218-12","0218","0012","다성리버텔","33.9700","202504","23","23,700","7","개인","개인","2002","아차산로 452","-","중개거래","서울 광진구"
"194","서울특별시 영등포구 여의도동","11-11","0011","0011","한서리버파크","48.0400","202504","23","50,000","13","법인","개인","1991","여의서로 43","-","직거래","-"
"195","서울특별시 마포구 성산동","593-3","0593","0003","동우 자인채 스토리 상암","24.2500","202504","23","21,000","7","개인","개인","2018","월드컵로34길 20","-","중개거래","서울 마포구"
"196","서울특별시 강동구 고덕동","210-1","0210","0001","고덕 센트럴 푸르지오","20.9000","202504","23","21,000","5","개인","개인","2020","고덕로 399","-","중개거래","서울 강동구"
"197","서울특별시 서초구 서초동","1327-27","1327","0027","강남역 한화오벨리스크","33.5750","202504","23","26,300","10","법인","개인","2003","서초대로74길 27","20250423","중개거래","서울 서초구"
"198","서울특별시 서대문구 합동","117","0117","0000","충정로대우디오빌","61.7300","202504","23","47,500","10","개인","개인","2006","서소문로 37","-","중개거래","서울 중구"
"199","서울특별시 광진구 자양동","2-3","0002","0003","더 라움 펜트하우스","58.8200","202504","23","110,000","9","개인","개인","2022","능동로 81","-","중개거래","서울 광진구"
"200","서울특별시 동대문구 답십리동","530-17","0530","0017","한성아펠시티","22.1400","202504","23","17,500","3","개인","개인","2019","황물로 168","-","중개거래","서울 동대문구"
"201","서울특별시 중구 의주로1가","25-10","0025","0010","바비엥-2","29.4800","202504","23","25,700","14","법인","개인","2005","통일로 114","-","중개거래","서울 서대문구"
"202","서울특별시 종로구 내수동","75","0075","0000","용비어천가","37.5600","202504","23","28,100","8","개인","개인","2004","새문안로3길 36","-","중개거래","서울 종로구"
"203","서울특별시 종로구 내수동","72","0072","0000","경희궁의 아침 3단지","37.5000","202504","23","32,800","6","개인","개인","2004","사직로8길 34","-","중개거래","서울 종로구"
"204","서울특별시 양천구 목동","907","0907","0000","현대월드타워","38.2200","202504","23","24,500","11","개인","개인","1999","목동서로 77","-","직거래","-"
"205","서울특별시 마포구 도화동","559","0559","0000","마포트라팰리스","80.3000","202504","23","105,000","23","개인","법인","2006","마포대로 53","-","중개거래","서울 마포구"
"206","서울특별시 양천구 목동","612-4","0612","0004","제이빌더스","45.5700","202504","23","30,500","2","개인","개인","2015"," ","-","중개거래","서울 강서구"
"207","서울특별시 강남구 대치동","943-24","0943","0024","신안메트로칸","30.1100","202504","23","28,500","10","개인","개인","2004","테헤란로88길 10","-","중개거래","서울 강남구"
"208","서울특별시 강동구 천호동","425-3","0425","0003","천호역 한강 푸르지오시티","25.5100","202504","23","18,000","31","개인","개인","2015","구천면로 192","-","중개거래","서울 강동구"
"209","서울특별시 금천구 가산동","233-5","0233","0005","가산센트럴 푸르지오시티","17.6200","202504","23","13,400","10","개인","개인","2020","디지털로10길 69","20250424","중개거래","서울 금천구"
"210","서울특별시 금천구 가산동","233-5","0233","0005","가산센트럴 푸르지오시티","17.6200","202504","23","13,400","10","개인","개인","2020","디지털로10길 69","20250428","중개거래","서울 금천구"
"211","서울특별시 금천구 가산동","233-5","0233","0005","가산센트럴 푸르지오시티","17.6200","202504","23","13,400","10","개인","개인","2020","디지털로10길 69","-","중개거래","서울 금천구, 서울 영등포구"
"212","서울특별시 구로구 오류동","33-33","0033","0033","예성 라온팰리스","93.7800","202504","22","41,000","19","개인","개인","2007","경인로 240","20250509","중개거래","서울 구로구"
"213","서울특별시 강서구 마곡동","797-14","0797","0014","힐스테이트에코마곡","24.0900","202504","22","18,000","7","법인","개인","2016","공항대로 269-15","-","중개거래","서울 강서구"
"214","서울특별시 강서구 마곡동","758-2","0758","0002","마곡일성트루엘플래닛","21.4300","202504","22","14,500","6","개인","개인","2016","마곡중앙로 161-22","-","중개거래","서울 강서구"
"215","서울특별시 성북구 동선동4가","295-1","0295","0001","동선동 한양수자인","24.8800","202504","22","12,700","2","개인","개인","2008","동소문로27길 37","-","중개거래","서울 성북구"
"216","서울특별시 종로구 내수동","72","0072","0000","경희궁의 아침 3단지","75.0000","202504","22","72,150","6","개인","법인","2004","사직로8길 34","-","중개거래","서울 종로구"
"217","서울특별시 성동구 도선동","257","0257","0000","왕십리렉스프리미엄오피스텔","37.3400","202504","22","44,600","16","개인","개인","2020","왕십리로 336","-","중개거래","경기 용인시 기흥구, 서울 성동구"
"218","서울특별시 종로구 경운동","89-4","0089","0004","운현궁 에스케이 허브","41.3100","202504","22","35,500","7","개인","개인","2005","삼일대로 461","-","중개거래","서울 종로구"
