"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2025-02-01 ~ 2025-03-01"
"실거래구분 : 단독다가구(매매)"
"주소구분 : 지번주소"
"시도 : 전체"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","주택유형","도로조건","연면적(㎡)","대지면적(㎡)","계약년월","계약일","거래금액(만원)","매수","매도","건축년도","도로명","해제사유발생일","거래유형","중개사소재지"
"167","전라남도 구례군 용방면 중방리","3**","단독","8m미만","180.05","1024.00","202502","28","14,000","개인","개인","2024","감천1길","-","직거래","-"
"168","경기도 이천시 백사면 송말리","1**","단독","8m미만","84.75","304.00","202502","28","21,800","개인","개인","2015","원적로970번길","-","중개거래","경기 이천시"
"169","인천광역시 남동구 만수동","9**","단독","12m미만","142.92","122.80","202502","28","41,200","개인","개인","1985","하촌로","20250407","중개거래","인천 남동구"
"170","경기도 파주시 문발동","5**","다가구","12m미만","325.32","218.00","202502","28","50,000","개인","개인","2009","안개초길","-","직거래","-"
"171","인천광역시 동구 금곡동","3*","다가구","12m미만","50.71","58.90","202502","28","11,000","개인","개인","1996","금곡안로","-","중개거래","인천 동구"
"172","전라남도 고흥군 도양읍 봉암리","1***","단독","8m미만","39.60","255.00","202502","28","1,500","개인","개인","1969","봉서길","-","직거래","-"
"173","경기도 파주시 와동동","1***","다가구","12m미만","411.04","274.20","202502","28","152,000","개인","개인","2017","가람로21번길","-","중개거래","경기 파주시"
"174","경기도 성남시 수정구 수진동","3***","단독","8m미만","106.62","62.50","202502","28","59,000","개인","개인","1993","성남대로1194번길","-","중개거래","경기 성남시 수정구"
"175","경상남도 의령군 가례면 가례리","3**","단독","8m미만","58.90","115.50","202502","28","5,500","개인","개인","1993","새가례로","20250306","중개거래","경남 합천군"
"176","전북특별자치도 전주시 덕진구 인후동2가","2**","단독","8m미만","66.04","122.00","202502","28","5,000","개인","개인","1970","모래내5길","-","직거래","-"
"177","광주광역시 남구 월산동","3**","단독","8m미만","24.04","40.00","202502","28","5,000","개인","개인","1985","구성로42번가길","-","직거래","-"
"178","제주특별자치도 서귀포시 안덕면 화순리","1***","다가구","8m미만","478.17","332.00","202502","28","89,000","개인","개인","2015","화순재남로7번길","-","직거래","-"
"179","전라남도 고흥군 금산면 신평리","9**","단독","8m미만","72.00","387.00","202502","28","1,300","개인","개인","2005","평산길","-","직거래","-"
"180","경기도 김포시 구래동","6***","단독","12m미만","472.84","264.00","202502","28","127,500","개인","개인","2014","김포한강9로12번길","-","중개거래","경기 김포시"
"181","경기도 화성시 반송동","6*","단독","12m미만","439.07","246.50","202502","28","115,000","개인","개인","2008","동탄공원로1길","-","직거래","-"
"182","경기도 남양주시 별내면 청학리","4**","단독","12m미만","350.12","204.20","202502","28","67,500","개인","개인","2003","청학로132번길","-","중개거래","경기 남양주시"
"183","충청남도 청양군 화성면 장계리","4**","단독","8m미만","99.78","330.00","202502","28","4,200","개인","개인","2003","안잔다리길","-","중개거래","충남 보령시"
"184","대구광역시 달서구 상인동","2**","단독","8m미만","127.77","121.00","202502","28","11,500","개인","개인","1994","월곡로51길","-","중개거래","대구 달서구"
"185","전라남도 보성군 벌교읍 장암리","1***","단독","8m미만","118.66","813.00","202502","28","4,500","개인","개인","2023","장암길","-","중개거래","전남 순천시"
"186","충청남도 서산시 운산면 거성리","2**","단독","8m미만","46.00","423.00","202502","28","2,000","개인","개인","1900","거성2길","-","직거래","-"
"187","충청북도 보은군 내북면 성티리","9*","단독","8m미만","435.62","5500.00","202502","28","118,600","법인","법인","1996","성티적음로","-","중개거래","충북 음성군, 충북 청주시 서원구"
"188","경상남도 함양군 안의면 월림리","7**","단독","8m미만","103.60","466.00","202502","28","13,600","개인","개인","1982","농월정길","-","직거래","-"
"189","경상북도 포항시 북구 양덕동","1***","다가구","12m미만","658.76","379.50","202502","28","103,500","개인","개인","2017","천마로46번길","-","중개거래","경북 포항시 북구"
"190","울산광역시 울주군 온양읍 대안리","1**","다가구","12m미만","380.68","244.20","202502","28","55,000","법인","개인","2012","솔밭2길","20250327","중개거래","울산 울주군"
"191","경기도 안양시 동안구 관양동","1***","단독","8m미만","282.57","134.60","202502","28","93,763","개인","법인","1989","인덕원로16번길","-","직거래","-"
"192","인천광역시 서구 청라동","*","단독","8m미만","225.23","421.50","202502","28","174,351","개인","개인","2019","청서로","-","중개거래","인천 서구"
"193","인천광역시 옹진군 덕적면 진리","7**","단독","8m미만","53.70","301.00","202502","28","6,000","개인","개인","2005","덕적북로","-","직거래","-"
"194","인천광역시 옹진군 북도면 장봉리","1***","단독","8m미만","66.71","492.00","202502","28","22,000","개인","개인","1980","장봉로552번길","-","직거래","-"
"195","경상북도 울진군 후포면 금음리","2**","단독","8m미만","44.20","175.00","202502","28","12,500","개인","개인","1935","여심1길","-","직거래","-"
"196","경상북도 울진군 북면 덕구리","7**","단독","8m미만","106.26","584.00","202502","28","11,500","개인","개인","1995","맞덕구길","20250411","중개거래","경북 울진군"
"197","부산광역시 수영구 망미동","2**","단독","8m미만","111.47","210.60","202502","28","61,000","공공기관","개인","1976","구락로81번길","-","중개거래","부산 수영구"
"198","광주광역시 동구 산수동","5**","단독","8m미만","80.65","253.50","202502","28","26,000","개인","개인","1975","필문대로","-","중개거래","광주 동구"
"199","인천광역시 강화군 양도면 인산리","7**","단독","8m미만","105.14","463.00","202502","28","25,000","개인","개인","2018","중앙로979번길","-","직거래","-"
"200","충청남도 천안시 서북구 성거읍 석교리","1**","단독","8m미만","91.00","165.25","202502","28","22,105","개인","법인","2025","석교1길","-","직거래","-"
"201","부산광역시 수영구 망미동","2**","다가구","8m미만","179.90","136.50","202502","28","60,000","공공기관","개인","1989","구락로81번길","-","중개거래","부산 수영구"
"202","경상남도 창원시 의창구 소답동","1**","단독","8m미만","144.27","160.00","202502","28","12,000","개인","개인","1991","읍성로67번길","-","중개거래","경남 창원시 의창구"
"203","대구광역시 군위군 의흥면 읍내리","5**","단독","8m미만","105.47","182.00","202502","28","15,500","개인","개인","1995","읍내4길","-","직거래","-"
"204","경기도 용인시 처인구 양지면 남곡리","7*","다가구","8m미만","568.22","496.00","202502","28","97,437","개인","개인","2012","용곡로60번길","-","중개거래","경기 군포시"
"205","경기도 여주시 신진동","1**","단독","12m미만","129.70","391.00","202502","28","35,000","개인","개인","2017","주내로","-","직거래","-"
"206","충청남도 공주시 유구읍 신달리","2**","단독","8m미만","104.40","473.00","202502","28","20,240","개인","개인","2004","신달산수골길","-","직거래","-"
"207","전북특별자치도 전주시 완산구 원당동","5**","단독","8m미만","160.65","703.00","202502","28","39,900","개인","개인","2008","학전길","-","직거래","-"
"208","경기도 용인시 처인구 남동","9*","다가구","8m미만","273.90","1083.00","202502","28","210,000","개인","개인","1900","명지로157번길","-","직거래","-"
"209","부산광역시 강서구 동선동","3**","단독","8m미만","35.80","192.00","202502","28","22,000","개인","개인","1977","동선길","-","직거래","-"
"210","충청남도 당진시 대호지면 출포리","8*","단독","8m미만","159.41","659.00","202502","28","20,000","개인","개인","2008","날개로","-","중개거래","서울 강남구"
"211","충청남도 당진시 석문면 통정리","1***","다가구","12m미만","412.59","271.50","202502","28","90,000","개인","개인","2021","해명4로3길","-","중개거래","충남 당진시"
"212","부산광역시 강서구 화전동","4**","단독","8m미만","30.10","109.00","202502","28","12,000","개인","개인","1930","녹산화전로117번길","20250317","중개거래","부산 강서구"
"213","충청남도 아산시 음봉면 신휴리","3**","단독","8m미만","171.04","475.00","202502","28","19,800","개인","개인","2017","관용로","-","직거래","-"
"214","경기도 양평군 개군면 앙덕리","2**","단독","8m미만","103.84","466.00","202502","28","27,300","개인","개인","2013","숲속마을길","-","중개거래","경기 양평군"
"215","경상북도 봉화군 춘양면 우구치리","8*","단독","12m미만","117.92","279.00","202502","28","6,500","기타","개인","1998","춘양로","-","직거래","-"
"216","충청남도 홍성군 홍동면 금당리","1*","단독","8m미만","94.11","900.00","202502","28","12,000","개인","개인","2004","초롱산길","-","직거래","-"
"217","충청남도 공주시 탄천면 국동리","2**","단독","8m미만","85.12","597.00","202502","28","6,000","개인","개인","1996","국사봉로","-","직거래","-"
"218","전라남도 해남군 화원면 산호리","2**","단독","8m미만","104.20","486.00","202502","28","1,000","개인","개인","1969","산수길","-","직거래","-"
"219","경기도 용인시 기흥구 마북동","5**","다가구","8m미만","324.73","142.00","202502","28","110,000","개인","개인","2014","용구대로","-","중개거래","경기 용인시 기흥구"
"220","서울특별시 종로구 충신동","*","단독","8m미만","80.33","50.90","202502","28","17,500","개인","개인","1978","충신4길","-","직거래","-"
"221","충청북도 청주시 흥덕구 옥산면 가락리","7**","단독","8m미만","98.10","258.00","202502","28","13,000","개인","개인","1995","옥산시내4길","-","중개거래","충북 청주시 흥덕구"
"222","서울특별시 종로구 평창동","1**","단독","12m미만","423.40","585.00","202502","28","309,000","개인","개인","2009","평창36길","-","중개거래","서울 서초구"
"223","경상북도 예천군 감천면 진평리","1**","단독","8m미만","9.92","1022.00","202502","28","3,000","개인","개인","1945","진작길","-","직거래","-"
"224","충청남도 천안시 서북구 성거읍 석교리","1**","단독","8m미만","91.00","165.25","202502","28","22,105","개인","법인","2025","석교1길","-","직거래","-"
"225","전북특별자치도 전주시 완산구 효자동3가","1***","다가구","25m미만","488.49","275.40","202502","28","82,500","개인","개인","2012","서곡3길","-","직거래","-"
"226","전북특별자치도 전주시 완산구 효자동3가","1***","단독","8m미만","303.75","320.20","202502","28","79,500","개인","개인","2015","농소6길","-","중개거래","전북 전주시 덕진구, 전북 전주시 완산구"
"227","경기도 양평군 개군면 불곡리","5*","단독","8m미만","139.20","361.00","202502","28","15,000","개인","개인","2006","불곡부처울길","-","직거래","-"
"228","경상남도 함안군 칠원읍 오곡리","1***","단독","8m미만","114.05","500.00","202502","28","27,000","개인","개인","1990","작은오곡길","-","중개거래","경남 함안군"
"229","충청북도 음성군 금왕읍 봉곡리","3*","단독","8m미만","66.70","176.00","202502","28","4,700","개인","개인","1981","덕금로790번길","-","중개거래","충북 음성군, 충북 청주시 상당구"
"230","경기도 안산시 단원구 원곡동","7**","다가구","8m미만","412.60","234.10","202502","28","73,000","개인","개인","1988","원본로5길","-","중개거래","경기 안산시 단원구"
"231","경기도 안산시 단원구 원곡동","7**","단독","12m미만","412.60","226.50","202502","28","73,000","개인","개인","2008","다문화2길","-","중개거래","경기 안산시 단원구"
"232","충청남도 천안시 서북구 성거읍 석교리","1**","단독","8m미만","91.00","165.25","202502","28","22,105","개인","법인","2025","석교1길","-","직거래","-"
"233","경기도 부천시 소사구 괴안동","1**","단독","12m미만","197.07","166.30","202502","28","55,000","개인","개인","1982","부광로41번길","-","중개거래","경기 부천시 소사구, 서울 서초구"
